id,location,quantity,unit_price,amnt_per_invoice,product_name,prod_name_count,product_category,invoice_date,dow,week,yr,week_year,month,floor_month,invoice_no,stock_code,product_details,brand,brand_name,brand_category
1059,California,100,0.1,10,Blue Dream,348,Pre-Roll,2020-06-08,8,23,2020,2020-06-07,Jun,2020-06-01,556071,17038, Pre-roll,California Finest,Mychron Extracts,Vapes
536,California,100,1.79,179,Gorilla Glue #4,223,Flowers,2020-09-15,15,37,2020,2020-09-13,Sep,2020-09-01,566929,23203, Pre-roll,Ganja Gold,Farm Caramels,Edibles
536,California,100,1.79,179,Gorilla Glue #4,223,Pre-Roll,2020-10-07,7,41,2020,2020-10-04,Oct,2020-10-01,570128,23344, Pre-roll,Ganja Gold,Farm Caramels,Edibles
557,California,100,1.45,145,Gorilla Glue #4,223,Flowers,2020-09-19,19,38,2020,2020-09-13,Sep,2020-09-01,567280,22662, Pre-roll,Medithrive Direct,Flower of Life CBD,Vapes
557,California,100,1.65,165,Gorilla Glue #4,223,Flowers,2020-03-28,28,13,2020,2020-03-22,Mar,2020-03-01,547947,21930, Pre-roll,Medithrive Direct,Flower of Life CBD,Edibles
557,California,100,0.36,36,Gorilla Glue #4,223,Flowers,2020-11-14,14,46,2020,2020-11-08,Nov,2020-11-01,576093,22421, Pre-roll,Medithrive Direct,Flower of Life CBD,Batteries
557,California,96,3.25,312,Gorilla Glue #4,223,Pre-Roll,2020-01-14,14,2,2020,2020-01-12,Jan,2020-01-01,541206,21218, Pre-roll,Medithrive Direct,Flower of Life CBD,Vapes
557,California,96,0.72,69.12,Gorilla Glue #4,223,Pre-Roll,2020-04-04,4,14,2020,2020-03-29,Mar,2020-03-01,548807,21080, Pre-roll,Medithrive Direct,Flower of Life CBD,Edibles
557,California,96,1.25,120,Gorilla Glue #4,223,Pre-Roll,2020-05-10,10,19,2020,2020-05-10,May,2020-05-01,552550,22969, Pre-roll,Medithrive Direct,Flower of Life CBD,Batteries
629,California,96,2.1,201.60000000000002,Gorilla Glue #4,223,Flowers,2020-03-16,16,11,2020,2020-03-15,Mar,2020-03-01,546734,22932, 3 Pack,SAVA,Global Genetics,Flower
629,California,96,1.45,139.2,Gorilla Glue #4,223,Pre-Roll,2020-07-26,26,30,2020,2020-07-26,Jul,2020-07-01,561295,21245, 3 Pack,SAVA,Global Genetics,Flower
528,California,96,0.72,69.12,Headband,165,Flowers,2020-07-27,27,30,2020,2020-07-26,Jul,2020-07-01,561388,22907, Pre-roll,Medi Cone,Extraction 710,Featured
528,California,96,0.72,69.12,Headband,165,Flowers,2020-02-14,14,7,2020,2020-02-09,Feb,2020-02-01,543829,21238, Pre-roll,Medi Cone,Extraction 710,Flower
528,California,90,7.65,688.5,Headband,165,Flowers,2020-08-11,11,32,2020,2020-08-09,Aug,2020-08-01,563074,22191, Pre-roll,Medi Cone,Extraction 710,Concentrates
528,California,84,3.39,284.76,Headband,165,Pre-Roll,2020-11-03,3,44,2020,2020-11-01,Nov,2020-11-01,574295,21137, Pre-roll,Medi Cone,Extraction 710,Featured
528,California,82,2.13,174.66,Headband,165,Pre-Roll,2020-12-03,3,49,2020,2020-11-29,Nov,2020-11-01,536982,21212, Pre-roll,Medi Cone,Extraction 710,Flower
528,California,80,2.55,204,Headband,165,Pre-Roll,2020-07-25,25,30,2020,2020-07-19,Jul,2020-07-01,561111,22090, Pre-roll,Medi Cone,Extraction 710,Concentrates
850,California,80,1.65,132,Headband,165,Flowers,2020-02-21,21,8,2020,2020-02-16,Feb,2020-02-01,544479,22148, Pre-roll,Canna Cones,K&J Clone Farm,Flower
850,California,75,0.83,62.25,Headband,165,Pre-Roll,2020-05-09,9,19,2020,2020-05-03,May,2020-05-01,552493,15036, Pre-roll,Canna Cones,K&J Clone Farm,Flower
220,Arizona,72,0.39,28.080000000000002,Trainwreck,120,Flowers,2020-11-16,16,46,2020,2020-11-15,Nov,2020-11-01,576792,17003, Pre-roll,Emeralds,Canamo Concentrates,Concentrates
220,Arizona,72,0.19,13.68,Trainwreck,120,Pre-Roll,2020-07-13,13,28,2020,2020-07-12,Jul,2020-07-01,559884,22610, Pre-roll,Emeralds,Canamo Concentrates,Concentrates
973,California,72,0.36,25.919999999999998,Trainwreck,120,Flowers,2020-02-08,8,6,2020,2020-02-02,Feb,2020-02-01,543387,21507, Pre-roll,Medi Cone,Made By Patients (CANADA),Concentrates
973,California,72,0.21,15.12,Trainwreck,120,Flowers,2020-02-01,1,5,2020,2020-01-26,Jan,2020-01-01,542858,17084R, Pre-roll,Medi Cone,Made By Patients (CANADA),Edibles
973,California,72,0.65,46.800000000000004,Trainwreck,120,Pre-Roll,2020-02-15,15,7,2020,2020-02-09,Feb,2020-02-01,543989,21880, Pre-roll,Medi Cone,Made By Patients (CANADA),Concentrates
973,California,72,0.39,28.080000000000002,Trainwreck,120,Pre-Roll,2020-10-18,18,42,2020,2020-10-18,Oct,2020-10-01,571653,22944, Pre-roll,Medi Cone,Made By Patients (CANADA),Edibles
1060,California,72,0.29,20.88,Trainwreck,120,Flowers,2020-02-28,28,9,2020,2020-02-23,Feb,2020-02-01,545182,17001, Pre-roll,California Finest,Mystery Baking,Edibles
1060,California,72,0.24,17.28,Trainwreck,120,Pre-Roll,2020-09-01,1,35,2020,2020-08-30,Aug,2020-08-01,565150,17021, Pre-roll,California Finest,Mystery Baking,Edibles
563,British Columbia,72,2.49,179.28000000000003,Blueberry,95,Flowers,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,577030,22734, Pre-roll,Noble Farms,Foreign Genetics,Flower
563,British Columbia,72,0.85,61.199999999999996,Blueberry,95,Pre-Roll,2020-06-24,24,26,2020,2020-06-21,Jun,2020-06-01,557966,84945, Pre-roll,Noble Farms,Foreign Genetics,Flower
1549,California,72,0.29,20.88,Gummies,94,Edibles,2020-05-08,8,19,2020,2020-05-03,May,2020-05-01,552252,21980, Raspberry,WYLD,Treasury,Flower
1549,California,70,0,0,Gummies,94,Candy,2020-04-08,8,15,2020,2020-04-05,Apr,2020-04-01,549327,84912A, Raspberry,WYLD,Treasury,Flower
1550,California,66,2.46,162.35999999999999,Gummies,94,Edibles,2020-12-01,1,48,2020,2020-11-29,Nov,2020-11-01,580115,23343, Marionberry,WYLD,Treat Yourself,Edibles
1550,California,65,2.46,159.9,Gummies,94,Candy,2020-01-21,21,3,2020,2020-01-19,Jan,2020-01-01,541809,22355, Marionberry,WYLD,Treat Yourself,Edibles
227,Arizona,64,1.65,105.6,Platinum Cookies,94,Flowers,2020-11-16,16,46,2020,2020-11-15,Nov,2020-11-01,576648,22630, Pre-roll,Emeralds,Canna Confections,Edibles
227,Arizona,62,2.95,182.9,Platinum Cookies,94,Pre-Roll,2020-11-07,7,45,2020,2020-11-01,Nov,2020-11-01,574941,20977, Pre-roll,Emeralds,Canna Confections,Edibles
1421,California,60,2.55,153,Cookies,79,Edibles,2020-11-02,2,44,2020,2020-11-01,Nov,2020-11-01,574067,22910,NA,Heavenly Highs,Strictly Edibles,Edibles
1518,California,60,0.85,51,Cookies,79,Edibles,2020-11-16,16,46,2020,2020-11-15,Nov,2020-11-01,576672,10125, Oatmeal Pineapple White Chocolate Macadamia Nut,Buddha Bakes,The Real King Cookie,Flower
1518,California,60,2.1,126,Cookies,79,Edibles,2020-05-12,12,19,2020,2020-05-10,May,2020-05-01,552883,21559, Oatmeal Pineapple White Chocolate Macadamia Nut,Buddha Bakes,The Real King Cookie,Concentrates
1519,California,60,4.95,297,Cookies,79,Edibles,2020-07-18,18,29,2020,2020-07-12,Jul,2020-07-01,560286,15056BL, Oatmeal Banana Bread,Buddha Bakes,The Seed Kompany,Flower
1520,California,60,4.95,297,Cookies,79,Edibles,2020-10-24,24,43,2020,2020-10-18,Oct,2020-10-01,572462,15056BL, Oatmeal Cranberry White Chocolate Chip,Buddha Bakes,The Union Farms,Flower
1521,California,50,1.45,72.5,Cookies,79,Edibles,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,537868,22198, Oatmeal Raisin,Buddha Bakes,The Village,Flower
1522,California,50,0.42,21,Cookies,79,Edibles,2020-05-22,22,21,2020,2020-05-17,May,2020-05-01,554072,23230, Coconut Chocolate Chip,Buddha Bakes,The Wize Guyz Family,Flower
1522,California,50,0.42,21,Cookies,79,Edibles,2020-07-11,11,28,2020,2020-07-05,Jul,2020-07-01,559687,21495, Coconut Chocolate Chip,Buddha Bakes,The Wize Guyz Family,Concentrates
529,California,50,0.42,21,Berry White,77,Flowers,2020-10-31,31,44,2020,2020-10-25,Oct,2020-10-01,573599,21497, Pre-roll,Canna Cones,Extractioneering,Concentrates
529,California,50,1.85,92.5,Berry White,77,Pre-Roll,2020-05-26,26,21,2020,2020-05-24,May,2020-05-01,554827,22899, Pre-roll,Canna Cones,Extractioneering,Concentrates
987,Washington,50,4.15,207.50000000000003,Strawberry Cough,72,Flowers,2020-04-12,12,15,2020,2020-04-12,Apr,2020-04-01,549837,47566, Pre-roll,Emeralds,Manastash Gardens,Flower
987,Washington,48,1.45,69.6,Strawberry Cough,72,Pre-Roll,2020-02-25,25,8,2020,2020-02-23,Feb,2020-02-01,544932,22488, Pre-roll,Emeralds,Manastash Gardens,Flower
559,California,48,2.41,115.68,Animal Cookies,69,Flowers,2020-09-20,20,38,2020,2020-09-20,Sep,2020-09-01,567384,21166, Pre-roll,Medithrive Direct,Flurish Group,Edibles
559,California,48,2.89,138.72,Animal Cookies,69,Pre-Roll,2020-09-16,16,38,2020,2020-09-13,Sep,2020-09-01,567148,22734, Pre-roll,Medithrive Direct,Flurish Group,Edibles
810,California,48,0.39,18.72,Pineapple,67,Flowers,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,580831,47593B, Pre-roll,Medi Cone,Incredible Edible Alternatives,Edibles
810,California,48,1.69,81.12,Pineapple,67,Pre-Roll,2020-02-25,25,8,2020,2020-02-23,Feb,2020-02-01,544968,85152, Pre-roll,Medi Cone,Incredible Edible Alternatives,Edibles
1004,Colorado,48,0.39,18.72,Pineapple,67,Flowers,2020-05-09,9,19,2020,2020-05-03,May,2020-05-01,552404,79030G, Pre-roll,Emeralds,MED a mints,Edibles
1004,Colorado,48,1.85,88.80000000000001,Pineapple,67,Pre-Roll,2020-11-29,29,48,2020,2020-11-29,Nov,2020-11-01,579307,21181, Pre-roll,Emeralds,MED a mints,Edibles
561,British Columbia,48,1.45,69.6,Grape Ape,65,Flowers,2020-08-11,11,32,2020,2020-08-09,Aug,2020-08-01,563076,23170, Pre-roll,Project M,Flyte Concentrates (CANADA),Concentrates
561,British Columbia,48,3.75,180,Grape Ape,65,Flowers,2020-10-19,19,42,2020,2020-10-18,Oct,2020-10-01,571864,84029E, Pre-roll,Project M,Flyte Concentrates (CANADA),Vape Pens
561,British Columbia,48,0.42,20.16,Grape Ape,65,Pre-Roll,2020-02-01,1,5,2020,2020-01-26,Jan,2020-01-01,542863,40016, Pre-roll,Project M,Flyte Concentrates (CANADA),Concentrates
561,British Columbia,48,0.55,26.400000000000002,Grape Ape,65,Pre-Roll,2020-11-21,21,47,2020,2020-11-15,Nov,2020-11-01,577783,21975, Pre-roll,Project M,Flyte Concentrates (CANADA),Vape Pens
395,California,48,3.39,162.72,Fire OG,62,Flowers,2020-11-02,2,44,2020,2020-11-01,Nov,2020-11-01,574049,22568, Pre-roll,Medi Cone,Dank by Pank,Flower
395,California,48,0.42,20.16,Fire OG,62,Pre-Roll,2020-10-18,18,42,2020,2020-10-18,Oct,2020-10-01,571548,47503A, Pre-roll,Medi Cone,Dank by Pank,Flower
562,British Columbia,48,0.21,10.08,XJ-13,59,Flowers,2020-01-07,7,1,2020,2020-01-05,Jan,2020-01-01,540464,85230E, Pre-roll,Noble Farms,Forbidden Leaf,Accessories
562,British Columbia,48,0.39,18.72,XJ-13,59,Flowers,2020-05-25,25,21,2020,2020-05-24,May,2020-05-01,554663,21294, Pre-roll,Noble Farms,Forbidden Leaf,Medical
562,British Columbia,48,0.42,20.16,XJ-13,59,Flowers,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,537822,22533, Pre-roll,Noble Farms,Forbidden Leaf,Apparel
562,British Columbia,48,0.39,18.72,XJ-13,59,Pre-Roll,2020-10-31,31,44,2020,2020-10-25,Oct,2020-10-01,573531,22065, Pre-roll,Noble Farms,Forbidden Leaf,Accessories
562,British Columbia,48,1.69,81.12,XJ-13,59,Pre-Roll,2020-04-27,27,17,2020,2020-04-26,Apr,2020-04-01,551286,84879, Pre-roll,Noble Farms,Forbidden Leaf,Medical
562,British Columbia,48,1.45,69.6,XJ-13,59,Pre-Roll,2020-12-16,16,51,2020,2020-12-13,Dec,2020-12-01,539085,22295, Pre-roll,Noble Farms,Forbidden Leaf,Apparel
927,California,48,0.42,20.16,Pineapple Express,55,Flowers,2020-05-29,29,22,2020,2020-05-24,May,2020-05-01,554995,22151, Pre-roll,Americone,Life Bloom Organics,Medical
927,California,48,3.39,162.72,Pineapple Express,55,Pre-Roll,2020-10-28,28,44,2020,2020-10-25,Oct,2020-10-01,573184,21137, Pre-roll,Americone,Life Bloom Organics,Medical
215,California,48,0.42,20.16,Dutch Treat,54,Flowers,2020-12-10,10,50,2020,2020-12-06,Dec,2020-12-01,538296,84799, Pre-roll,Vines,Calvin N Globz,Concentrates
215,California,48,2.55,122.39999999999999,Dutch Treat,54,Pre-Roll,2020-05-12,12,19,2020,2020-05-10,May,2020-05-01,552978,22934, Pre-roll,Vines,Calvin N Globz,Concentrates
105,Oregon,48,0.29,13.919999999999998,Indica,54,Flowers,2020-05-17,17,20,2020,2020-05-17,May,2020-05-01,553489,84077, Pre-roll,Canna Cones,Baker Bros,Edibles
105,Oregon,48,1.95,93.6,Indica,54,Pre-Roll,2020-10-14,14,42,2020,2020-10-11,Oct,2020-10-01,571242,22991, Pre-roll,Canna Cones,Baker Bros,Edibles
815,California,48,0.85,40.8,Cannatonic,51,Flowers,2020-03-17,17,11,2020,2020-03-15,Mar,2020-03-01,546912,22740, Pre-roll,Medi Cone,Infinite Extracts,Shatter
815,California,48,0.39,18.72,Cannatonic,51,Flowers,2020-12-09,9,50,2020,2020-12-06,Dec,2020-12-01,581501,22299, Pre-roll,Medi Cone,Infinite Extracts,Concentrates
815,California,48,1.25,60,Cannatonic,51,Pre-Roll,2020-12-12,12,50,2020,2020-12-06,Dec,2020-12-01,538515,21791, Pre-roll,Medi Cone,Infinite Extracts,Shatter
815,California,48,4.95,237.60000000000002,Cannatonic,51,Pre-Roll,2020-11-21,21,47,2020,2020-11-15,Nov,2020-11-01,577720,23132, Pre-roll,Medi Cone,Infinite Extracts,Concentrates
1620,California,48,1.79,85.92,Lollipop,50,Edibles,2020-11-23,23,47,2020,2020-11-22,Nov,2020-11-01,578252,23084, Orange Creamsicle,The Nutty Baker,waxEvape,Concentrates
1620,California,48,0.39,18.72,Lollipop,50,Candy,2020-12-04,4,49,2020,2020-11-29,Nov,2020-11-01,580395,22299, Orange Creamsicle,The Nutty Baker,waxEvape,Concentrates
1621,California,48,0.85,40.8,Lollipop,50,Edibles,2020-02-16,16,7,2020,2020-02-16,Feb,2020-02-01,544097,22602, Black Cherry,The Nutty Baker,Waxman Concentrates,Concentrates
1621,California,48,0.73,35.04,Lollipop,50,Candy,2020-05-26,26,21,2020,2020-05-24,May,2020-05-01,554845,82580, Black Cherry,The Nutty Baker,Waxman Concentrates,Concentrates
1622,Washington,48,3.75,180,Lollipop,50,Edibles,2020-11-18,18,47,2020,2020-11-15,Nov,2020-11-01,577393,84029G, Starfruit,The Nutty Baker,WeedBunny,Concentrates
1622,Washington,47,0.29,13.629999999999999,Lollipop,50,Edibles,2020-11-13,13,46,2020,2020-11-08,Nov,2020-11-01,575975,22577, Starfruit,The Nutty Baker,WeedBunny,Vape Pens
1622,Washington,42,2.89,121.38000000000001,Lollipop,50,Candy,2020-07-19,19,29,2020,2020-07-19,Jul,2020-07-01,560548,23109, Starfruit,The Nutty Baker,WeedBunny,Concentrates
1622,Washington,41,2.46,100.86,Lollipop,50,Candy,2020-11-30,30,48,2020,2020-11-29,Nov,2020-11-01,579557,20723, Starfruit,The Nutty Baker,WeedBunny,Vape Pens
1623,Washington,40,2.55,102,Lollipop,50,Edibles,2020-11-09,9,45,2020,2020-11-08,Nov,2020-11-01,575369,22086, Cherry Berry Blitz,The Nutty Baker,Weedies Cereals,Edibles
1623,Washington,40,3.39,135.6,Lollipop,50,Candy,2020-09-27,27,39,2020,2020-09-27,Sep,2020-09-01,568512,22109, Cherry Berry Blitz,The Nutty Baker,Weedies Cereals,Edibles
1625,California,40,2.95,118,Lollipop,50,Edibles,2020-10-16,16,42,2020,2020-10-11,Oct,2020-10-01,571289,22904, Blue Hawaiian,The Nutty Baker,Weezza Pizza,Edibles
1625,California,40,1.69,67.6,Lollipop,50,Candy,2020-07-25,25,30,2020,2020-07-19,Jul,2020-07-01,561093,84879, Blue Hawaiian,The Nutty Baker,Weezza Pizza,Edibles
846,California,36,1.69,60.839999999999996,Mr. Nice,49,Flowers,2020-12-12,12,50,2020,2020-12-06,Dec,2020-12-01,538397,21381, Pre-roll,Medi Cone,Jungle Boys,Flower
846,California,36,0.42,15.12,Mr. Nice,49,Pre-Roll,2020-12-13,13,50,2020,2020-12-13,Dec,2020-12-01,538664,20803, Pre-roll,Medi Cone,Jungle Boys,Flower
104,Michigan,36,0.19,6.84,Sativa,48,Flowers,2020-11-10,10,45,2020,2020-11-08,Nov,2020-11-01,575512,22609, Pre-roll,Canna Cones,Baked Sale Medibles,Edibles
104,Michigan,36,0.85,30.599999999999998,Sativa,48,Pre-Roll,2020-05-05,5,18,2020,2020-05-03,May,2020-05-01,552013,22908, Pre-roll,Canna Cones,Baked Sale Medibles,Edibles
239,California,36,1.25,45,Cotton Candy,45,Flowers,2020-03-13,13,11,2020,2020-03-08,Mar,2020-03-01,546417,21891, Pre-roll,Emeralds,Cannabiotix,Flower
239,California,36,2.1,75.60000000000001,Cotton Candy,45,Flowers,2020-08-23,23,34,2020,2020-08-23,Aug,2020-08-01,564195,22467, Pre-roll,Emeralds,Cannabiotix,Concentrates
239,California,36,0.65,23.400000000000002,Cotton Candy,45,Pre-Roll,2020-12-16,16,51,2020,2020-12-13,Dec,2020-12-01,539262,22492, Pre-roll,Emeralds,Cannabiotix,Flower
239,California,36,1.25,45,Cotton Candy,45,Pre-Roll,2020-11-07,7,45,2020,2020-11-01,Nov,2020-11-01,574901,22771, Pre-roll,Emeralds,Cannabiotix,Concentrates
848,California,36,0.42,15.12,Purple Kush,44,Flowers,2020-10-12,12,41,2020,2020-10-11,Oct,2020-10-01,570695,23310, Pre-roll,Canna Cones,JUSTDAB,Concentrates
848,California,36,0.39,14.040000000000001,Purple Kush,44,Flowers,2020-08-11,11,32,2020,2020-08-09,Aug,2020-08-01,563032,22099, Pre-roll,Canna Cones,JUSTDAB,Vape Pens
848,California,36,0.39,14.040000000000001,Purple Kush,44,Flowers,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,577062,22093, Pre-roll,Canna Cones,JUSTDAB,Edibles
848,California,36,0.42,15.12,Purple Kush,44,Pre-Roll,2020-10-19,19,42,2020,2020-10-18,Oct,2020-10-01,571851,22915, Pre-roll,Canna Cones,JUSTDAB,Concentrates
848,California,36,1.25,45,Purple Kush,44,Pre-Roll,2020-06-30,30,26,2020,2020-06-28,Jun,2020-06-01,558540,21672, Pre-roll,Canna Cones,JUSTDAB,Vape Pens
